x,y,address
-95.4764459,29.712894,7900 ELM ST
-95.2797227,29.7315624,9600 E. AVE J 
-95.26002199999999,29.674971,8100 BENDELL DR
-95.267911,29.6751174,8400 GULF FWY
-95.28055789999999,29.6956028,8000 DETROIT ST
-95.278229,29.698848,2900 BROADWAY ST
-95.25663469999999,29.6790992,5100 LANTANA 
-95.2361825,29.6832729,5600 ALLENDALE RD
-95.2428649,29.6832113,5300 ALLENDALE RD
-95.2435107,29.675532,5400 N.CROOKED CREEK DR
-95.2582274,29.6465782,8400 HANSEN RD
-95.2199334,29.6485251,3900 ARLINGTON SQUARE DR
-95.2438136,29.6366373,9200 NATHANIEL 
-95.24357409999999,29.6445289,1400 REDFORD 
-95.240027,29.6427368,1100 EDGEBROOK DR
-95.2296113,29.6235494,9900 KLECKLEY DR
-95.2647969,29.603586,8600 SABLECLIFF LN
-95.23313910000002,29.6501959,800 GLOBE ST
-95.2403949,29.6090571,10800 KINGSPOINT 
-95.22871529999999,29.6102439,10900 BEAMER RD
-95.2161364,29.6131289,12800 GULF FWY
-95.2161364,29.6131289,12800 GULF FWY
-95.22519199999999,29.610418,10700 FUQUA ST
-95.22629549999999,29.6154595,10600 SABO RD
-95.20885899999999,29.6271062,12200 DUMAS ST
-95.2189764,29.6174846,12400 GULF FWY
-95.2210223,29.6265884,10900 ALMEDA GENOA RD
-95.14165829999999,29.6311716,3600 GENOA RED BLUFF RD
-95.1931173,29.6185897,100 PIZZITOLA 
-95.2072452,29.5826586,11800 ASTORIA BLVD
-95.18100439999999,29.5900383,900 FM 1959 
-95.1626156,29.6307304,5600 FARLEY RD
-95.1450478,29.5986621,13600 SHADOW FALLS CT
-95.1061883,29.5688437,2300 BROADLAWN DR
-95.12767020000001,29.5647432,16000 FATHOM LN
-95.1494203,29.5561598,200 EL DORADO BLVD
-95.1494203,29.5561598,200 EL DORADO BLVD
-95.13885049999999,29.5599205,15800 GALVESTON RD
-95.3232883,29.7110859,2800 LIDSTONE 
-95.3005814,29.696045,4600 TELEPHONE 
-95.295433,29.694757,7100 GULF FWY
-95.3007317,29.6860718,7200 GILLEN 
-95.32173999999999,29.7106285,5800 OLD SPANISH TRL
-95.2994542,29.7004526,7100 VILLAGE WAY
-95.3047912,29.7032989,100 WINKLER DR
-95.295122,29.697919,600 LOOP 
-95.3131575,29.6862745,6500 SPRINGER 
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.27345799999999,29.662082,7900 MORLEY 
-95.3157557,29.6682334,6400 RIDGEWAY DR
-95.28692749999999,29.68533639999999,7700 PARK PLACE BLVD
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.31644419999999,29.6673109,6300 LYNDHURST DR
-95.277794,29.667346,8500 BROADWAY ST
-95.3055724,29.6814094,7100 DIXIE DR
-95.27345799999999,29.662082,7900 MORLEY 
-95.2724305,29.6613217,8800 GLENCREST ST
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.2724305,29.6613217,8800 GLENCREST ST
-95.298473,29.681172,7300 DIXIE DR
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.2768522,29.6584088,8900 BROADWAY ST
-95.27781999999999,29.6694401,8400 BROADWAY ST
-95.29947399999999,29.6779427,6000 TROPICAL WAY
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.3060878,29.6688909,7000 BELLFORT ST
-95.2907774,29.6574517,7400 LINDENCREST 
-95.2776487,29.6721893,8300 BROADWAY ST
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.26961299999999,29.6768389,8300 GULF FWY
-95.27781999999999,29.6694401,8400 BROADWAY ST
-95.292836,29.640778,8800 TEWANTIN 
-95.2777971,29.6179078,10200 BALLANTINE ST
-95.34458939999999,29.7034411,4700 MARIETTA LN
-95.3387001,29.6927178,5200 PERRY 
-95.3630665,29.6899371,3900 ALICE ST
-95.3469228,29.6892715,6700 WESTON 
-95.3630665,29.6899371,3900 ALICE ST
-95.3408547,29.6983346,5900 SCHROEDER RD
-95.3470262,29.6910692,6600 MADRID 
-95.3611013,29.695228,6600 SCOTT ST
-95.3350332,29.69499619999999,5300 BROWNCROFT 
-95.3567766,29.6963412,6400 SAINT AUGUSTINE 
-95.36592429999999,29.6831233,3900 MAINER 
-95.37121549999999,29.6981135,6800 DEL RIO ST
-95.3583955,29.68852249999999,7000 ENGLAND ST
-95.3347259,29.6911592,6200 BEEKMAN RD
-95.3569284,29.69213959999999,6700 ENGLAND ST
-95.3415189,29.6966321,6000 SCHROEDER RD
-95.3702897,29.6880514,3600 CORDER ST
-95.33961500000001,29.6554308,5400 WILMINGTON ST
-95.3744194,29.6865521,3500 NOAH 
-95.3618777,29.6621195,4400 MAGGIE 
-95.3653385,29.6893251,3800 FAULKNER ST
-95.3720256,29.6718917,8300 LIVINGSTON 
-95.35382,29.67876,7400 CALHOUN RD
-95.35078980000002,29.6583922,4900 REED RD
-95.365449,29.6516166,4200 BARBERRY DR
-95.3704877,29.6664524,8700 COMAL 
-95.372486,29.6828458,3600 REBECCA 
-95.35065879999999,29.6669432,5000 BELLFORT ST
-95.3703877,29.6475802,3600 CHIMIRA LN
-95.359797,29.6559973,4500 WILMINGTON ST
-95.3653385,29.6893251,3800 FAULKNER ST
-95.36826839999999,29.6642394,8900 SCOTT ST
-95.37854150000001,29.6499793,3100 SUNBEAM 
-95.3735651,29.6692523,3500 BELLFORT ST
-95.37665299999999,29.6880112,3400 SEABROOK 
-95.37058960000002,29.6498807,3600 SUNBEAM 
-95.3653385,29.6893251,3800 FAULKNER ST
-95.36868319999999,29.6522034,9700 SCOTT ST
-95.365449,29.6516166,4200 BARBERRY DR
-95.32859719999999,29.6709157,6000 GLENHURST DR
-95.3402,29.6799228,5200 TARAWA RD
-95.3284632,29.6655887,5900 BELARBOR ST
-95.336567,29.6753778,7100 MARTIN LUTHER KING BLVD
-95.33612819999999,29.6706006,5700 GLENHURST DR
-95.34472129999999,29.6423371,8100 GLEN HOLLOW DR
-95.4508451,29.8041329,5300 LOOP 
-95.3453332,29.6663145,8100 HERSCHELWOOD DR
-95.339923,29.6758267,5400 PERSHING 
-95.3453332,29.6663145,8100 HERSCHELWOOD DR
-95.33264849999999,29.6639619,5800 BELMARK ST
-95.3236653,29.6648952,6000 BELCREST ST
-95.3472745,29.6746724,7700 DARNAY DR
-95.3373044,29.6661703,8100 MARTIN LUTHER KING BLVD
-95.3373044,29.6661703,8100 MARTIN LUTHER KING BLVD
-95.3415216,29.6400518,5400 GREYLOG DR
-95.33953679999999,29.6315508,11900 MARTIN LUTHER KING BLVD
-95.35600699999999,29.640074,11000 CULLEN BLVD
-95.3379849,29.6371941,5600 SELINSKY RD
-95.349544,29.6348429,11700 MURR WAY
-95.341437,29.630284,12000 MARTIN LUTHER KING BLVD
-95.3551875,29.6441671,4700 HOLLOWAY DR
-95.35600699999999,29.640074,11000 CULLEN BLVD
-95.32745,29.63554,5900 SELINSKY RD
-95.32745,29.63554,5900 SELINSKY RD
-95.32745,29.63554,5900 SELINSKY RD
-95.3552119,29.6050955,14200 CULLEN BLVD
-95.35548229999999,29.6166077,13300 CULLEN BLVD
-95.48429530000001,29.6791348,5500 BRAESVALLEY DR
-95.47790599999999,29.6791214,5300 BRAESWOOD BLVD
-95.4902111,29.6773817,5700 BRAESWOOD BLVD
-95.4957337,29.6846568,5900 JACKWOOD 
-95.4925586,29.6883583,5700 BEECHNUT ST
-95.4957337,29.6846568,5900 JACKWOOD 
-95.4925602,29.6882111,8400 HILLCROFT 
-95.477651,29.654127,5200 ARBOLES DR
-95.464012,29.6655993,10600 POST OAK RD
-95.4851395,29.6403706,5700 GREENCRAIG DR
-95.42745409999999,29.7030039,7100 BUFFALO SPEEDWAY 
-95.39888300000001,29.68423499999999,2200 HOLLY HALL 
-95.4090588,29.6931339,1400 OLD SPANISH TRL
-95.4183726,29.6821928,2500 WESTRIDGE ST
-95.42165159999999,29.6814104,8400 BARTELL DR
-95.3865256,29.6834752,8300 EL MUNDO ST
-95.415543,29.6821472,2300 WESTRIDGE ST
-95.42157399999999,29.682725,2700 WESTRIDGE ST
-95.40516339999999,29.61164399999999,13500 HOOPER RD
-95.40260099999999,29.6137598,1300 ALMEDA GENOA RD
-95.38795669999999,29.6434963,12000 SOUTH FWY
-95.4101907,29.6024089,14100 DEL PAPA ST
-95.4026648,29.6389776,1900 HELVICK BLVD
-95.3981738,29.6209662,13000 ELAINE RD
-95.4623232,29.6179821,5400 TRAFALGAR DR
-95.4123884,29.6342852,2700 ALMEDA PLAZA DR
-95.4511397,29.6031367,4800 MACRIDGE BLVD
-95.46099050000001,29.6255575,13900 CATINA LN
-95.4515971,29.6152213,4800 GRAPEVINE 
-95.4516125,29.6152966,14500 CAMPDEN HILL 
-95.4387821,29.6101928,14900 WHITE HEATHER 
-95.45414090000001,29.62748049999999,13800 STANCLIFF 
-95.3620437,29.6121958,3800 FUQUA ST
-95.4338228,29.6240329,3800 DARLINGHURST DR
-95.44084289999999,29.6336645,4200 TIDEWATER 
-95.4534126,29.6046852,4900 GATEWOOD AVE
-95.4416698,29.6240714,14000 QUENTION DR
-95.36073329999999,29.6462578,4400 AIRPORT BLVD
-95.42430139999999,29.6326464,3200 TRAIL LAKE 
-95.3620437,29.6121958,3800 FUQUA ST
-95.45277,29.620389,14000 STANCLIFF 
-95.4233441,29.6182074,14400 PLATZER DR
-95.29412839999999,29.600375,7300 SAM HOUSTON PKWY
-95.47972,29.6204682,6400 PADDINGTON 
-95.50565019999999,29.6369111,12200 ORMANDY 
-95.493578,29.6050443,6900 CHASEWOOD DR
-95.4643554,29.58315899999999,6500 RIDGECREEK DR
-95.6978285,29.8426271,7500 APPLE RIDGE CT
-95.4575908,29.5856715,16300 RAPIDCREEK DR
-95.4570846,29.5935435,5000 CASTLECREEK LN
-95.4758264,29.9169403,5400 RIDGE WIND LN
-95.51712719999999,29.5874443,16500 LOST QUAIL DR
-95.44802299999999,29.5958741,15700 CLARKE SPRINGS DR
-95.4877595,29.6983962,6000 BISSONNET ST
-95.4906805,29.7171624,6200 GULFTON 
-95.47633929999999,29.726307,5600 SOUTHWEST FWY
-95.50053950000002,29.7166737,6600 SOUTHWEST FWY
-95.4894832,29.7202557,6100 GLENMONT DR
-95.4954168,29.7055414,6400 BELLAIRE BLVD
-95.48902849999999,29.7199892,5700 RAMPART 
-95.48919839999999,29.7061503,6100 BELLAIRE BLVD
-95.4850363,29.7200726,5900 GLENMONT DR
-95.47685419999999,29.7103063,6500 CHIMNEY ROCK RD
-95.49341059999999,29.71079069999999,6500 HILLCROFT 
-95.4894832,29.7202557,6100 GLENMONT DR
-95.47729079999999,29.7121011,6300 CHIMNEY ROCK RD
-95.49308359999999,29.7127916,6200 WESTWARD 
-95.4788006,29.72313849999999,5500 EL CAMINO DEL REY 
-95.499285,29.71131,6700 SANDS POINT DR
-95.484219,29.715439,5500 GULFTON 
-95.5274524,29.692286,7900 BEECHNUT ST
-95.51382129999999,29.6901851,7300 TROULON DR
-95.5222934,29.6932967,7600 BEECHNUT ST
-95.5222934,29.6932967,7600 BEECHNUT ST
-95.51288199999999,29.685591,7500 BISSONNET ST
-95.5096774,29.6776572,9100 FONDREN RD
-95.5038763,29.6893545,6900 BISSONNET ST
-95.530174,29.689735,8200 SOUTHWEST FWY
-95.50929550000001,29.6865855,7200 BISSONNET ST
-95.5339292,29.6732899,9000 BRAESWOOD BLVD
-95.53093179999999,29.6718652,8700 BRAESWOOD BLVD
-95.531239,29.6698137,8700 GUSTINE LN
-95.531239,29.6698137,8700 GUSTINE LN
-95.546736,29.6437503,9600 RAVENSWORTH DR
-95.52827649999999,29.6714458,8600 BRAESWOOD BLVD
-95.53243049999999,29.6646517,12200 SAPLING WAY
-95.558093,29.654692,11500 KEEGANS RIDGE RD
-95.567195,29.653467,11600 SOUTHWEST FWY
-95.54116429999999,29.6760184,9300 BISSONNET ST
-95.5339292,29.6732899,9000 BRAESWOOD BLVD
-95.531239,29.6698137,8700 GUSTINE LN
-95.2674882,29.6758075,8200 BELLFORT ST
-95.5243441,29.6654699,8300 CREEKBEND DR
-95.5015987,29.6526011,6300 COACHWOOD DR
-95.3152341,29.6665649,6400 BELLFORT ST
-95.5091297,29.6625765,10800 FONDREN RD
-95.3152341,29.6665649,6400 BELLFORT ST
-95.31352299999999,29.645229,6600 AIRPORT BLVD
-95.5084057,29.6451976,12200 FONDREN RD
-95.506333,29.63933,14600 FONMEADOW DR
-95.5084057,29.6451976,12200 FONDREN RD
-95.4974445,29.6352831,11400 HAVILAND ST
-95.5031746,29.6442409,12300 SANDPIPER DR
-95.5086336,29.6948066,9800 LARKWOOD DR
-95.504902,29.669015,10400 SANDPIPER DR
-95.5084057,29.6451976,12200 FONDREN RD
-95.50043559999999,29.6459443,12200 BOB WHITE DR
-95.5043646,29.670928,6300 DUMFRIES DR
-95.4647474,29.7409739,5100 WESTHEIMER RD
-95.59482419999999,29.6272107,5900 US 59 
-95.47867099999999,29.732025,5700 RICHMOND AVE
-95.5084308,29.7295339,6300 BEVERLYHILL ST
-95.482537,29.7406882,2500 AUGUSTA DR
-95.4963782,29.7377675,6400 WESTHEIMER RD
-95.4963782,29.7377675,6400 WESTHEIMER RD
-95.54456139999999,29.79182669999999,1300 GESSNER DR
-95.5212868,29.7373201,2700 FONDREN RD
-95.51417040000001,29.73327399999999,3000 DUNVALE RD
-95.51110349999999,29.7294183,8200 RICHMOND AVE
-95.52965879999999,29.7494284,9300 BRIAR FOREST DR
-95.51808539999999,29.7129949,6100 MARINETTE DR
-95.5013054,29.7220322,5600 HILLCROFT 
-95.5157727,29.71302459999999,6100 REIMS RD
-95.51000069999999,29.7130081,7200 BELLERIVE DR
-95.54521629999999,29.8292035,3700 GESSNER DR
-95.519099,29.711677,6200 MARINETTE DR
-95.52007890000002,29.7162039,5900 FONDREN RD
-95.5150008,29.7224543,8600 WESTPARK DR
-95.544067,29.705044,9100 BELLAIRE BLVD
-95.5376993,29.69073209999999,8700 BEECHNUT ST
-95.54507819999999,29.8575693,6100 GESSNER DR
-95.541164,29.8655916,6800 GESSNER DR
-95.5416855,29.6759866,9400 BISSONNET ST
-95.5505295,29.6814739,9200 WOODFAIR DR
-95.5460808,29.6755271,9600 PLAINFIELD 
-95.56729089999999,29.6890707,10600 BEECHNUT ST
-95.550561,29.684994,10000 CLUB CREEK DR
-95.5705876,29.6877007,8300 WILCREST DR
-95.5627433,29.6865021,8400 SOUTH COURSE DR
-95.57460449999999,29.6826667,8800 BOONE RD
-95.5524041,29.6800346,9300 WOODFAIR DR
-95.55558909999999,29.9091605,9500 SAM HOUSTON PKWY
-95.56585729999999,29.6873782,8300 CINNAMON LN
-95.5486701,29.6813091,9800 CLUB CREEK DR
-95.5634853,29.6841728,8600 SOUTH COURSE DR
-95.57074399999999,29.688628,10900 BEECHNUT ST
-95.5508042,29.9006915,8200 SAM HOUSTON PKWY
-95.5524041,29.6800346,9300 WOODFAIR DR
-95.5583791,29.6865345,10000 SPICE LN
-95.58554550000001,29.7126219,4200 AMIR ST
-95.5826506,29.7158789,11700 ALIEF CLODINE RD
-95.5734026,29.7154315,11400 HARWIN DR
-95.57539969999999,29.7039333,11200 BELLAIRE BLVD
-95.57768899999999,29.68871,11300 BEECHNUT ST
-95.53528670000001,29.6104799,4200 KIRKWOOD DR
-95.61516499999999,29.703853,13200 BELLAIRE BLVD
-95.6075675,29.7060184,6700 WESTBRANCH DR
-95.6162624,29.6980952,7400 CANEBRAKE 
-95.6045335,29.6969466,12700 CARVEL LN
-95.5915417,29.6755902,12100 BISSONNET ST
-95.60404439999999,29.6705353,9800 DAIRY ASHFORD 
-95.5774586,29.6722243,9800 LEAWOOD BLVD
-95.5946086,29.6732422,12200 PINE KNOLL DR
-95.5948689,29.6759209,12200 BISSONNET ST
-95.58894,29.6727919,9800 KIRKWOOD DR
-95.5964882,29.6685109,12200 CREEKHURST DR
-95.5969167,29.6795756,9100 REGENTS COVE CT
-95.2674882,29.6758075,12100 BELLFORT ST
-95.6047138,29.6636764,12400 HUNTINGTON VENTURE DR
-95.59951,29.6778559,9300 DAIRY VIEW LN
-95.5786876,29.6882776,8300 LEAWOOD BLVD
-95.56541349999999,29.6671097,10400 SOUTH DR
-95.5777368,29.6560323,11200 VANDERFORD DR
-95.5549673,29.6712852,10100 FORUM PARK DR
-95.5549673,29.6712852,10100 FORUM PARK DR
-95.555781,29.6676987,10100 FORUM WEST DR
-95.55511949999999,29.6643456,10500 SOUTHWEST FWY
-95.3643053,29.757658,900 MAIN ST
-95.367672,29.7486308,1300 ST JOSEPH PKWY
-95.3606528,29.7640661,100 TRAVIS 
-95.36595849999999,29.7476058,1500 ST JOSEPH PKWY
-95.3643053,29.757658,900 MAIN ST
-95.3692129,29.7616498,800 BAGBY ST
-95.363176,29.759852,900 TEXAS ST
-95.36381039999999,29.7584767,800 MAIN ST
-95.36595849999999,29.7476058,1500 ST JOSEPH PKWY
-95.35343080000001,29.7673712,800 WILLIAM 
-95.3918332,29.7429259,3300 MONTROSE BLVD
-95.38887,29.7445231,600 WESTHEIMER RD
-95.3775486,29.7474842,2600 SMITH 
-95.38304939999999,29.7455062,200 AVONDALE ST
-95.37366999999999,29.74673099999999,2400 MAIN ST
-95.37469759999999,29.7346667,1600 ALABAMA ST
-95.4020522,29.7102524,1800 MAIN ST
-95.35794200000001,29.723995,3300 ALABAMA ST
-95.4371632,29.7416499,3700 WESTHEIMER RD
-95.4291597,29.73052209999999,3200 SOUTHWEST FWY
-95.4291597,29.73052209999999,3200 SOUTHWEST FWY
-95.551445,29.717613,10400 HARWIN DR
-95.549003,29.715968,5800 RANCHESTER DR
-95.54610149999999,29.717236,5800 PARKFRONT DR
-95.5474533,29.7132757,5900 RANCHESTER DR
-95.5400209,29.7284692,9700 RICHMOND AVE
-95.5461048,29.7128331,6000 RANCHESTER DR
-95.5787129,29.75838199999999,200 WILCREST DR
-95.5674973,29.7324801,10800 MEADOWGLEN LN
-95.5845775,29.7371953,11700 WESTHEIMER RD
-95.56151539999999,29.73121709999999,10600 MEADOWGLEN LN
-95.57618219999999,29.7367885,11300 WESTHEIMER RD
-95.60500789999999,29.7237115,3500 DAIRY ASHFORD 
-95.56151539999999,29.73121709999999,10600 MEADOWGLEN LN
-95.5355201,29.6107457,2400 KIRKWOOD DR
-95.58726329999999,29.7472968,1900 KIRKWOOD RD
-95.572003,29.7480479,11100 BRIAR FOREST DR
-95.564473,29.78054299999999,13200 TRAIL HOLLOW DR
-95.3698028,29.7604267,800 TOWN AND COUNTRY PVT BLVD
-95.544359,29.7791275,900 GESSNER RD
-95.5983662,29.7781455,1000 COUNTRY PLACE DR
-95.6071912,29.7153188,12700 BRANT ROCK DR
-95.6152231,29.7165172,3900 SYNOTT 
-95.6152231,29.7165172,3900 SYNOTT 
-95.6151806,29.7163858,13100 ASHFORD POINT DR
-95.6159521,29.7174353,3800 SYNOTT 
-95.60593899999999,29.7362512,12600 WESTHEIMER RD
-95.6094352,29.734329,12700 ASHFORD CREEK DR
-95.61887089999999,29.7505953,1600 ENCLAVE PKWY
-95.6446338,29.7494439,1900 SH 6 
-95.6331093,29.7333159,13800 WESTHOLLOW PARK DR
-95.6442027,29.7356636,14600 WESTHEIMER RD
-95.6401611,29.7357162,14300 WESTHEIMER RD
-95.6476172,29.7359479,14800 WESTHEIMER RD
-95.227969,30.047135,2000 LADBROOK 
-95.2445859,30.0289093,800 HAMBLEN RD
-95.1155575,30.028098,24600 GREEN MOSS DR
-95.1094143,30.0185532,11100 FM 1960 
-95.2444117,30.0641861,200 NORTHPINES DR
-95.368514,29.799691,200 CORONADO ST
-95.3549286,29.7863616,2800 GANO ST
-95.35206389999999,29.7695741,1700 MCKEE ST
-95.3605024,29.7905309,2900 IRVINGTON 
-95.35639239999999,29.8050704,5000 COCHRAN 
-95.38570500000002,29.80129299999999,5200 N. MAIN 
-95.3511439,29.7915283,3400 ELYSIAN ST
-95.3505799,29.7833824,2400 ELYSIAN ST
-95.35122489999999,29.7949458,3800 ELYSIAN ST
-95.35122489999999,29.7949458,3800 ELYSIAN ST
-95.3560868,29.7813747,1200 LEE 
-95.3547009,29.7833241,1300 QUITMAN 
-95.34333799999999,29.747907,3200 32.0 
-95.375323,29.761295,100 SABINE 
-95.4202158,29.7739963,1500 BIRDSALL ST
-95.39325529999999,29.7705813,3200 CENTER ST
-95.39454900000001,29.7770658,3700 KATY FWY
-95.4040694,29.7722404,4300 ALLEN ST
-95.3972378,29.774275,200 HEIGHTS BLVD
-95.4040694,29.7722404,4300 ALLEN ST
-95.457319,29.752088,1600 LOOP 
-95.4851063,29.82577319999999,6400 LIMESTONE ST
-95.478895,29.848074,6000 SUNFOREST 
-95.4748821,29.8193918,5800 34TH ST
-95.45862199999999,29.818212,3200 MANGUM 
-95.49238869999999,29.8273065,6700 THORNWALL 
-95.4829633,29.8331972,12100 NORTHWEST FWY
-95.47314469999999,29.8115962,11200 HEMPSTEAD RD
-95.4659123,29.83690709999999,5000 ACORN ST
-95.4727243,29.82366949999999,11600 NORTHWEST FWY
-95.4766794,29.8493717,5800 SUNFOREST 
-95.4814729,29.8170519,11600 HEMPSTEAD HWY
-95.4803422,29.8297073,11800 NORTHWEST FWY
-95.4587413,29.8067642,2200 MANGUM RD
-95.4560595,29.7576799,1200 LOOP 
-95.4508606,29.83268499999999,2200 43RD ST
-95.39282659999999,29.8285821,4400 OXFORD ST
-95.39962799999999,29.8286492,4400 YALE 
-95.401116,29.8305472,4500 YALE 
-95.39962799999999,29.8286492,4400 YALE 
-95.389021,29.8215622,800 39TH ST
-95.41035339999999,29.8311372,4600 SHEPHERD DR
-95.3738247,29.8232789,7000 AMBER ST
-95.4038363,29.8132728,400 LOOP 
-95.3612045,29.8276927,7400 IRVINGTON BLVD
-95.3756611,29.8280157,100 CROSSTIMBERS 
-95.36253669999999,29.8155865,700 CAPLIN ST
-95.3676756,29.8276011,500 YORKSHIRE 
-95.5402876,29.7992013,10000 LAZY OAKS 
-95.5446958,29.7976206,1500 GESSNER DR
-95.5402534,29.796885,10000 WHITESIDE LN
-95.540127,29.7924313,1300 WITTE RD
-95.5587101,29.8127461,10600 HAMMERLY 
-95.5625822,29.8150973,2400 AGAR LN
-95.527129,29.81047719999999,9500 TRUSCON DR
-95.6450593,29.7842887,100 HWY 6 SOUTH 
-95.5946761,29.786535,14800 KATY FWY
-95.6516722,29.789621,15200 PARK ROW 
-95.4784275,29.80285529999999,7500 LONG POINT RD
-95.484866,29.812703,2200 WIRT RD
-95.47638979999999,29.8063056,2000 HARLAND 
-95.4855331,29.807213,7900 AMELIA RD
-95.49630669999999,29.8110693,8400 HAMMERLY 
-95.5263367,29.8270077,3700 CAMPBELL RD
-95.50243979999999,29.8109941,8700 HAMMERLY 
-95.50243979999999,29.8109941,8700 HAMMERLY 
-95.51388779999999,29.797713,1500 CAMPBELL RD
-95.50243979999999,29.8109941,8700 HAMMERLY 
-95.5177076,29.7994247,9200 LONG POINT RD
-95.524513,29.824057,3400 CAMPBELL RD
-95.5091873,29.8250937,3900 HOLLISTER RD
-95.5019507,29.8473348,13200 NORTHWEST FWY
-95.52908699999999,29.83318199999999,4300 CAMPBELL RD
-95.5108216,29.8487888,7900 GROW 
-95.54270969999999,29.8453927,10100 ALGIERS RD
-95.5147746,29.848751,8100 GROW 
-95.5519759,29.9570517,8400 FM 1960 
-95.3976926,29.86279469999999,7000 NORTHLINE DR
-95.3975643,29.856001,6200 NORTHLINE DR
-95.38793659999999,29.8545535,800 FOSTORIA LN
-95.36912249999999,29.8518484,500 TURNER DR
-95.396383,29.856957,200 SUNNYSIDE ST
-95.3719189,29.8702062,11700 BAUMAN RD
-95.3682419,29.8646609,700 RITTENHOUSE 
-95.396383,29.856957,200 SUNNYSIDE ST
-95.38858739999999,29.8732155,7700 VAN NESS 
-95.38424549999999,29.8618876,6900 AIRLINE DR
-95.39253599999999,29.848698,5600 NORTH FWY
-95.3739903,29.8701263,600 LITTLE YORK RD
-95.359489,29.8463629,9400 HARDY RD
-95.38326269999999,29.8699826,200 LITTLE YORK RD
-95.37771749999999,29.8728689,11900 WILKIE LN
-95.37858,29.8687057,11600 BISCAYNE WAY
-95.38456099999999,29.8542824,6100 AIRLINE DR
-95.4256178,29.8450901,5400 BRIAN HAVEN DR
