x,y,address
-95.4021198,29.7304086,1700 VASSAR 
-95.4157594,29.7155942,2400 UNIVERSITY BLVD
-95.41677899999999,29.7230804,2500 SUNSET BLVD
-95.41677899999999,29.7230804,2500 SUNSET BLVD
-95.4157594,29.7155942,2400 UNIVERSITY BLVD
-95.3920287,29.72628169999999,1100 BISSONNET ST
-95.41674019999999,29.7206727,2500 ROBINHOOD 
-95.3936463,29.7310157,4600 MT VERNON 
-95.3889561,29.7266171,5500 MAIN ST
-95.4130093,29.7296294,4100 GREENBRIAR DR
-95.2890546,29.7224451,500 CORAL ST
-95.3171713,29.7301137,1000 HACKNEY 
-95.3138359,29.7307289,900 FAIR OAKS DR
-95.2856487,29.726428,7900 FORD ST
-95.29886549999999,29.7208409,2000 PASADENA 
-95.2981767,29.72281259999999,1900 PASADENA 
-95.2839702,29.7361496,7800 AVENUE I 
-95.28898730000002,29.7217731,600 CORAL ST
-95.3151819,29.7294081,6400 BROOKSIDE DR
-95.2980035,29.7343344,7200 HARRISBURG 
-95.28465489999999,29.7401288,7700 AVENUE 
-95.30627630000001,29.7423333,6700 AVENUE H 
-95.3235916,29.7217778,2200 MUNGER ST
-95.2823062,29.7203759,700 NUECES 
-95.27870089999999,29.7043975,2500 BROADWAY ST
-95.26433990000001,29.7198085,800 92ND ST
-95.2945788,29.7092657,7000 KERNEL ST
-95.2900646,29.7071225,7200 NARCISSUS 
-95.2979031,29.7069039,6800 NARCISSUS 
-95.2942066,29.7445912,9200 AVENUE P 
-95.2943501,29.7033132,7000 WOODRIDGE DR
-95.2941429,29.7453018,9200 AVENUE Q 
-95.2850438,29.7008514,7600 OFFICE CITY DR
-95.2711922,29.7133477,1400 BOULDER 
-95.2850438,29.7008514,7600 OFFICE CITY DR
-95.2863349,29.741434,9300 AVENUE O 
-95.263764,29.6735159,8500 WINKLER DR
-95.282731,29.6934234,3300 BERKLEY ST
-95.2611721,29.6913335,4000 GALVESTON RD
-95.29170140000001,29.8039538,7600 LOOP 
-95.27796049999999,29.7014715,2700 BROADWAY ST
-95.2784746,29.6969681,3000 BROADWAY ST
-95.2441557,29.6996598,400 GOBER 
-95.2464943,29.6960998,900 AXILDA ST
-95.2464943,29.6960998,900 AXILDA ST
-95.259745,29.663203,8800 GULF FWY
-95.2386088,29.68016209999999,5500 WINDING CREEK WAY
-95.240899,29.63766099999999,10900 GULF FWY
-95.2405905,29.6265205,9900 WINDMILL LAKES BLVD
-95.2418029,29.6380256,9800 HOLLOCK 
-95.22119070000001,29.6478152,100 EDGEBROOK DR
-95.2369197,29.6275061,10100 ALMEDA GENOA RD
-95.2487,29.647162,10000 GULF FWY
-95.2585957,29.6158248,10300 COLLIN PARK 
-95.2371464,29.6485342,1000 ROPER 
-95.2403407,29.6240941,9700 WINDWATER DR
-95.2405905,29.6265205,9900 WINDMILL LAKES BLVD
-95.21417919999999,29.6402996,8200 GALVESTON RD
-95.26443239999999,29.620909,10000 MOERS RD
-95.25113239999999,29.6502769,9900 GULF FWY
-95.25113239999999,29.6502769,9900 GULF FWY
-95.2401924,29.6226224,10100 WINDMILL LAKES BLVD
-95.240899,29.63766099999999,10900 GULF FWY
-95.24097189999999,29.6446067,1200 REDFORD 
-95.2422091,29.6445547,1300 REDFORD 
-95.2429078,29.6501308,1300 GLOBE ST
-95.23922089999999,29.6470183,1100 REGAL 
-95.25367209999999,29.6478462,8400 MOSLEY RD
-95.2369197,29.6275061,10100 ALMEDA GENOA RD
-95.24097189999999,29.6446067,1200 REDFORD 
-95.2388508,29.6462201,1100 SHAWNEE 
-95.2381486,29.6245602,10000 VICTORIA PARK LN
-95.240899,29.63766099999999,10900 GULF FWY
-95.2405905,29.6265205,9900 WINDMILL LAKES BLVD
-95.2556951,29.62080419999999,10000 RADIO RD
-95.240899,29.63766099999999,10900 GULF FWY
-95.2556951,29.62080419999999,10000 RADIO RD
-95.2315615,29.629697,11500 GULF FWY
-95.2422091,29.6445547,1300 REDFORD 
-95.2445489,29.6485206,1400 ROPER 
-95.240899,29.63766099999999,10900 GULF FWY
-95.2451177,29.6124455,9600 FOREDALE ST
-95.2481054,29.6094873,9500 MISTY VALE LN
-95.23818539999999,29.60607539999999,9700 SOUTHPORT DR
-95.21369879999999,29.6067445,11800 GULF POINTE DR
-95.2265906,29.619099,10900 TANNER PARK CT
-95.22629549999999,29.6154595,10600 SABO RD
-95.228915,29.607857,11100 BEAMER RD
-95.22629549999999,29.6154595,10600 SABO RD
-95.2265906,29.619099,10900 TANNER PARK CT
-95.24184799999999,29.6160039,9800 MANGO 
-95.21433870000001,29.59871219999999,11600 SAGEHOLLOW LN
-95.228915,29.607857,11100 BEAMER RD
-95.22519199999999,29.610418,10700 FUQUA ST
-95.2460231,29.6022413,9200 KINGSFLOWER CIR
-95.23349150000001,29.6141336,10300 CARTHAGE 
-95.2265906,29.619099,10900 TANNER PARK CT
-95.23630209999999,29.6093762,9900 BUENA PARK CT
-95.2265906,29.619099,10900 TANNER PARK CT
-95.23318169999999,29.61812219999999,10200 OLENTANGY 
-95.22114010000001,29.6127394,11100 FUQUA ST
-95.2293643,29.59034909999999,11000 SAGEBERRY DR
-95.2186127,29.6056111,10600 SAGEWICK DR
-95.2166409,29.6050495,12000 SABO RD
-95.20698159999999,29.60261019999999,11300 SAGEWOOD DR
-95.2230742,29.6178943,10400 WHITE CLOVER DR
-95.2358622,29.611322,10600 MANGO ST
-95.2330126,29.6029406,11400 KIRKVALLEY DR
-95.21233029999999,29.6165331,12800 ROYDON DR
-95.208299,29.64363599999999,4400 SHAVER ST
-95.221492,29.62012,12300 GULF FWY
-95.19541439999999,29.6118656,10600 SOUTHDOWN TRACE TRL
-95.19541439999999,29.6118656,10600 SOUTHDOWN TRACE TRL
-95.21646059999999,29.6204921,12600 GREEN DR
-95.210416,29.61923,11700 FUQUA ST
-95.19813239999999,29.5960531,11800 ALGONQUIN DR
-95.17257599999999,29.6305135,2000 GENOA RED BLUFF RD
-95.19642309999999,29.5918571,11900 FAIRBURY DR
-95.17960049999999,29.5945924,600 FM 1959 
-95.18260540000001,29.595672,500 LEICESTER LN
-95.18100439999999,29.5900383,900 FM 1959 
-95.12384250000001,29.578881,15500 POPLAR SPRINGS DR
-95.1376951,29.5882087,14300 SHANNON RIDGE RD
-95.10505959999999,29.5744929,300 CYBERONICS BLVD
-95.1449299,29.5996387,2400 LOFTY OAK CT
-95.1112362,29.6025492,4300 EVERGREEN ELM CT
-95.1267314,29.561604,16200 EL CAMINO REAL 
-95.1386636,29.563193,700 EL DORADO BLVD
-95.1494203,29.5561598,200 EL DORADO BLVD
-95.1138829,29.5635746,1600 BAY AREA BLVD
-95.1494203,29.5561598,200 EL DORADO BLVD
-95.14760969999999,29.564866,500 BARRINGER LN
-95.148753,29.5565775,400 EL DORADO BLVD
-95.1483926,29.5420385,500 BAYBROOK MALL 
-95.14340089999999,29.5605536,500 EL DORADO BLVD
-95.14875889999999,29.5705103,15100 GALVESTON RD
-95.1473539,29.560947,15500 ZABOLIO LN
-95.148753,29.5565775,400 EL DORADO BLVD
-95.3023983,29.8072806,6900 LOOP 
-95.3047912,29.7032989,100 WINKLER DR
-95.3004754,29.6992169,7000 PLUM CREEK TRAIL LN
-95.3243782,29.7011289,6000 PINEWAY BLVD
-95.3022586,29.6955788,3100 CHAFFIN ST
-95.28890899999999,29.6959342,5900 GULF FWY
-95.3022586,29.6955788,3100 CHAFFIN ST
-95.2940071,29.6869968,7400 KINGSLEY 
-95.29667219999999,29.7013872,6800 GULF FWY
-95.3022586,29.6955788,3100 CHAFFIN ST
-95.32600699999999,29.7184151,2100 JEAN 
-95.3022586,29.6955788,3100 CHAFFIN ST
-95.3022586,29.6955788,3100 CHAFFIN ST
-95.4508451,29.8041329,6100 LOOP 
-95.3120725,29.68544319999999,6600 SPRINGER 
-95.28444209999999,29.8079434,5200 WAYSIDE 
-95.2889991,29.6693544,7600 GRAHAMCREST DR
-95.2724305,29.6613217,8800 GLENCREST ST
-95.3060878,29.6688909,7000 BELLFORT ST
-95.3086944,29.668025,6900 BELLFORT ST
-95.2768522,29.6584088,8900 BROADWAY ST
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.280224,29.6817651,4100 DOVER ST
-95.29060799999999,29.674858,6300 TELEPHONE 
-95.31615529999999,29.6663731,6300 BELLFORT ST
-95.2775054,29.6837029,4000 BROADWAY ST
-95.27345799999999,29.662082,7900 MORLEY 
-95.27781999999999,29.6694401,8400 BROADWAY ST
-95.277794,29.667346,8500 BROADWAY ST
-95.3121262,29.6700287,6300 LEDBETTER 
-95.2768522,29.6584088,8900 BROADWAY ST
-95.2724305,29.6613217,8800 GLENCREST ST
-95.27490039999999,29.6629398,7900 WILMERDEAN 
-95.27034309999999,29.666117,8100 GLENHEATH ST
-95.259745,29.663203,8800 GULF FWY
-95.277034,29.6654662,8600 BROADWAY ST
-95.27345799999999,29.662082,7900 MORLEY 
-95.2901836,29.6835746,7600 MOLINE 
-95.29992940000001,29.674748,6100 HARBROOK DR
-95.2727723,29.6594661,8900 GLENCREST ST
-95.29141419999999,29.6583574,7400 EVANS ST
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.2776487,29.6721893,8300 BROADWAY ST
-95.30626579999999,29.67190969999999,6800 GLEN ROCK DR
-95.3039459,29.6779808,6000 BOIS D ARC ST
-95.27624999999999,29.683226,8000 GULF FWY
-95.31433849999999,29.6667357,6500 BELLFORT ST
-95.2724305,29.6613217,8800 GLENCREST ST
-95.27710040000001,29.6640619,8700 BROADWAY ST
-95.2724305,29.6613217,8800 GLENCREST ST
-95.27781999999999,29.6694401,8400 BROADWAY ST
-95.28732199999999,29.660169,7500 MORLEY 
-95.2727723,29.6594661,8900 GLENCREST ST
-95.2526781,29.65375,9300 GULF FWY
-95.2725468,29.6053085,8200 LETTIE ST
-95.2736231,29.6068389,8200 GULF SPRING LN
-95.2697001,29.6099607,8400 MISTY VALE LN
-95.2854969,29.6251343,9700 TELEPHONE 
-95.29284899999999,29.620304,7300 ALMEDA GENOA RD
-95.2834757,29.6127088,7700 CATALINA LN
-95.27367319999999,29.6308777,8200 BOTANY LN
-95.330756,29.70402,5200 POMANDER RD
-95.3670831,29.69523629999999,3600 YELLOWSTONE BLVD
-95.3763202,29.6939912,3300 ALICE ST
-95.3575343,29.6906923,6800 ENGLAND ST
-95.331791,29.69804,5600 ROYAL PALMS ST
-95.36227280000001,29.6855875,4000 CORDER ST
-95.331659,29.6963476,5500 GRIGGS 
-95.331659,29.6963476,5500 GRIGGS 
-95.3591021,29.6911664,6800 SAINT AUGUSTINE 
-95.331659,29.6963476,5500 GRIGGS 
-95.35078519999999,29.6960985,4500 PERRY 
-95.3381222,29.6941965,5200 KEYSTONE 
-95.36227280000001,29.6855875,4000 CORDER ST
-95.3763202,29.6939912,3300 ALICE ST
-95.3577279,29.6923864,6700 CONLEY ST
-95.331659,29.6963476,5500 GRIGGS 
-95.3381222,29.6941965,5200 KEYSTONE 
-95.3516806,29.6938898,4500 BALKIN ST
-95.3378043,29.70182459999999,5600 MILART 
-95.3389685,29.6985463,5100 GRIGGS 
-95.36227280000001,29.6855875,4000 CORDER ST
-95.3763202,29.6939912,3300 ALICE ST
-95.35148799999999,29.694705,4500 COSBY ST
-95.34167219999999,29.65085029999999,5500 RUE ST
-95.3392143,29.647829,5600 LAKEFIELD DR
-95.3800373,29.6461044,3000 NITA 
-95.3545852,29.6649624,8800 DELILAH ST
-95.3660285,29.6693746,4200 BELLFORT ST
-95.3695881,29.64682509999999,3600 JIPSIE LN
-95.3865081,29.6576324,2700 REED RD
-95.3676062,29.653248,4100 GRASSMERE 
-95.3669876,29.6516062,4000 BARBERRY DR
-95.37850139999999,29.6700407,8300 CANYON 
-95.3754386,29.6755512,8000 PARNELL 
-95.3762606,29.6552141,9400 ROSEHAVEN DR
-95.3688426,29.6756471,8000 COLONIAL LN
-95.37850139999999,29.6700407,8300 CANYON 
-95.34284369999999,29.6512986,10100 TENEHA DR
-95.36467710000001,29.6863296,7200 SCOTT ST
-95.367075,29.686036,3800 MT PLEASANT 
-95.37850139999999,29.6700407,8300 CANYON 
-95.3721779,29.683569,3600 GOODHOPE ST
-95.3482835,29.6675604,8100 JUTLAND 
-95.35636199999999,29.655066,9400 CULLEN BLVD
-95.3800445,29.6452904,10600 BUFFUM ST
-95.3555042,29.6571105,4700 CARMEN ST
-95.3736584,29.648867,10100 FAIRLAND DR
-95.3865081,29.6576324,2700 REED RD
-95.3828337,29.6578575,2900 REED RD
-95.36467710000001,29.6863296,7200 SCOTT ST
-95.37850139999999,29.6700407,8300 CANYON 
-95.3746185,29.6551912,9400 SIERRA DR
-95.3323889,29.6777852,5900 SOUTHTOWN 
-95.32368319999999,29.6656691,6000 BELARBOR ST
-95.3368711,29.6631474,5700 WESTOVER 
-95.3430893,29.6790157,7300 JUTLAND 
-95.34116159999999,29.6815362,5200 RAPIDO RD
-95.350329,29.6814707,7300 BASTOGNE RD
-95.32088010000001,29.6662197,6100 BELLFORT ST
-95.3261828,29.6858077,6000 OSBORN 
-95.33653640000001,29.6738303,7500 MARTIN LUTHER KING BLVD
-95.34019699999999,29.6840936,5300 SOUTHLEA 
-95.32368319999999,29.6656691,6000 BELARBOR ST
-95.3368711,29.6631474,5700 WESTOVER 
-95.331283,29.6871577,5900 SOUTHRIDGE 
-95.33363140000002,29.6821464,5800 SOUTHMUND 
-95.3237529,29.668337,6100 RIDGEWAY DR
-95.3402,29.6799228,5200 TARAWA RD
-95.3475129,29.681568,4900 BATAAN RD
-95.3407845,29.6663895,8100 SHARONDALE ST
-95.34301409999999,29.6722352,5300 KENILWOOD DR
-95.341437,29.630284,12000 MARTIN LUTHER KING BLVD
-95.34129929999999,29.6330391,5400 MADDEN LN
-95.3379849,29.6371941,5600 SELINSKY RD
-95.3495457,29.6326736,11800 MURR WAY
-95.34939059999999,29.6393631,11000 MURR WAY
-95.3808,29.6256186,12400 SKYVIEW CRESCENT CT
-95.3561934,29.6460191,10500 CULLEN BLVD
-95.36057869999999,29.6446129,10600 DONEGAL WAY
-95.3494049,29.6381524,11200 MURR WAY
-95.3837508,29.6211632,2600 SKYVIEW DOWNS DR
-95.36572749999999,29.6228,12900 CLAYGATE DR
-95.32745,29.63554,5900 SELINSKY RD
-95.32745,29.63554,5900 SELINSKY RD
-95.31059669999999,29.6025192,14100 FAYRIDGE DR
-95.31210689999999,29.6146791,6200 WENLOCK DR
-95.3409315,29.612126,4800 FUQUA ST
-95.31379679999999,29.61645249999999,6100 ALLISON RD
-95.4892021,29.6787915,5700 CHELTENHAM DR
-95.4732136,29.6865229,5200 INDIGO 
-95.49767469999999,29.6810312,6100 KULDELL DR
-95.48474569999999,29.6806964,5500 LOCH LOMOND 
-95.49356,29.6776017,9600 HILLCROFT 
-95.5075222,29.6873406,8500 LARKWOOD DR
-95.5075222,29.6873406,8500 LARKWOOD DR
-95.4769772,29.6799678,9000 CHIMNEY ROCK RD
-95.5075222,29.6873406,8500 LARKWOOD DR
-95.4893202,29.67437349999999,5800 QUEENSLOCH DR
-95.4792904,29.6814373,8900 BRAESMONT DR
-95.47935369999999,29.6814678,5400 BIRDWOOD RD
-95.48932479999999,29.6744267,5800 BRAESHEATHER DR
-95.4792904,29.6814373,8900 BRAESMONT DR
-95.4801444,29.6793001,5400 BRAESVALLEY DR
-95.48125499999999,29.651619,11800 CHIMNEY ROCK RD
-95.48125499999999,29.651619,11800 CHIMNEY ROCK RD
-95.4830983,29.6412848,5600 GREENCRAIG DR
-95.47902409999999,29.65639609999999,11500 CHIMNEY ROCK RD
-95.4710169,29.6654701,5200 CREEKBEND DR
-95.4673023,29.665685,5100 WAYCROSS DR
-95.48225339999999,29.6631361,5500 REDSTART 
-95.4868383,29.6522038,5700 CAPELLO 
-95.48225339999999,29.6631361,5500 REDSTART 
-95.49434719999999,29.6434061,5900 FONTENELLE DR
-95.48511510000002,29.6436918,12300 MULLINS DR
-95.48125499999999,29.651619,11800 CHIMNEY ROCK RD
-95.4832742,29.6530723,5500 BURLINGHALL DR
-95.4975344,29.6461028,12200 BRAEWICK DR
-95.4811519,29.663731,10800 BURDINE ST
-95.4976784,29.6518846,11700 BRAEWICK DR
-95.48965779999999,29.6413272,5800 FIRENZA DR
-95.49443269999999,29.6454586,12200 DUNLAP ST
-95.48125499999999,29.651619,11800 CHIMNEY ROCK RD
-95.3340632,29.6443822,5800 AIRPORT BLVD
-95.46360229999999,29.6512756,5200 GASMER DR
-95.48125499999999,29.651619,11800 CHIMNEY ROCK RD
-95.4572752,29.6561844,4700 SPELLMAN RD
-95.4399945,29.6917375,4000 BRAESWOOD BLVD
-95.42745409999999,29.7030039,7100 BUFFALO SPEEDWAY 
-95.436758,29.6723336,3800 OMEARA DR
-95.4522523,29.65702569999999,4500 BENNING DR
-95.45746919999999,29.6553987,4700 WARM SPRINGS RD
-95.442827,29.6857908,4100 GLENSHIRE DR
-95.423599,29.702827,7300 BROMPTON ST
-95.4401843,29.6915587,8600 STELLA LINK 
-95.435734,29.67784199999999,9700 LINKMEADOW LN
-95.4564382,29.6634647,4700 CREEKBEND DR
-95.420039,29.6997,7500 KIRBY DR
-95.3668013,29.6693643,4100 BELLFORT ST
-95.4505698,29.680206,4400 WOODVALLEY DR
-95.43726620000001,29.6951483,3800 GRENNOCH LN
-95.43972049999999,29.6680411,4000 WOODFIN 
-95.44619139999999,29.6784522,9700 BASSOON DR
-95.45435950000001,29.6601617,4600 KINGLET 
-95.38157319999999,29.668003,2700 BELLFORT ST
-95.42165159999999,29.6814104,8400 BARTELL DR
-95.45889319999999,29.7431492,2300 LOOP 
-95.4051784,29.6979252,7700 GREENBRIAR DR
-95.41920619999999,29.6804279,2800 BARTELL DR
-95.417982,29.682679,2600 WESTRIDGE ST
-95.4326068,29.6680971,3400 CLEARVIEW VILLA WAY
-95.3959024,29.6775857,9000 ALMEDA RD
-95.3817912,29.6679789,3100 BELLFORT ST
-95.419827,29.6851954,2600 MURWORTH DR
-95.4003931,29.6629127,2600 ALMEDA FOREST CT
-95.1975507,30.0951113,9100 LAKES AT 610 DR
-95.38157319999999,29.668003,2700 BELLFORT ST
-95.39271269999999,29.6823387,8500 ALMEDA RD
-95.41920619999999,29.6804279,2800 BARTELL DR
-95.4585841,29.7423304,2400 LOOP 
-95.415543,29.6821472,2400 WESTRIDGE ST
-95.415543,29.6821472,2400 WESTRIDGE ST
-95.419827,29.6851954,2600 MURWORTH DR
-95.1975507,30.0951113,9100 LAKES AT 610 DR
-95.38390079999999,29.685527,2800 HOLLY HALL 
-95.41708969999999,29.692219,8300 BRAESMAIN DR
-95.423828,29.686007,3000 MURWORTH DR
-95.3817912,29.6679789,3100 BELLFORT ST
-95.38157319999999,29.668003,2700 BELLFORT ST
-95.3817912,29.6679789,3100 BELLFORT ST
-95.42470540000001,29.6716829,10200 BUFFALO SPEEDWAY 
-95.4144392,29.6945378,8600 MAIN ST
-95.417982,29.682679,2600 WESTRIDGE ST
-95.45895,29.741436,2500 LOOP 
-95.38937190000001,29.6600973,9100 SOUTH FWY
-95.4144392,29.6945378,7900 MAIN ST
-95.4585841,29.7423304,2400 LOOP 
-95.4027655,29.6375669,1800 ARTEM CT
-95.4101907,29.6024089,14100 DEL PAPA ST
-95.3983669,29.621873,1600 NICHOLE WOODS DR
-95.4101907,29.6024089,14100 DEL PAPA ST
-95.3882022,29.6138622,13100 SOUTH FWY
-95.41083839999999,29.6169008,800 ROYAL GEORGE LN
-95.41026769999999,29.6157595,13200 MONTCLAIR POINT CT
-95.40643569999999,29.6267318,12500 CHISWICK RD
-95.40232119999999,29.6267698,11700 FORTUNE PARK DR
-95.40516339999999,29.61164399999999,13500 HOOPER RD
-95.3911926,29.6261466,11800 CITY PARK CENTRAL LN
-95.40516339999999,29.61164399999999,13500 HOOPER RD
-95.4026648,29.6389776,1900 HELVICK BLVD
-95.4056007,29.6368118,1700 RAMSAY WAY
-95.3882022,29.6138622,13100 SOUTH FWY
-95.41101169999999,29.616313,13100 REMME RIDGE LN
-95.4043454,29.6154929,1200 CANTERVIEW 
-95.40643569999999,29.6267318,12500 CHISWICK RD
-95.4068222,29.6184155,13100 MAJESTIC PLACE CT
-95.3983669,29.621873,1500 NICHOLE WOODS DR
-95.4097281,29.6198482,12900 REGALSHIRE CT
-95.4107557,29.6049345,600 ANDERSON RD
-95.40232119999999,29.6267698,11700 FORTUNE PARK DR
-95.4007633,29.6417074,11900 OAKMOOR PKWY
-95.4007633,29.6417074,11900 OAKMOOR PKWY
-95.4016835,29.6216917,2000 NICHOLE WOODS DR
-95.4007633,29.6417074,11900 OAKMOOR PKWY
-95.3947661,29.6138433,1800 ALMEDA GENOA RD
-95.4378491,29.6317627,4000 EBBTIDE DR
-95.4308544,29.6151065,14600 BUFFALO SPEEDWAY 
-95.44082180000001,29.632914,4200 KNOTTY OAKS TRL
-95.4209291,29.6274478,13800 CALM WIND WAY
-95.4571041,29.6272812,13800 CANDLESHADE 
-95.4496387,29.61556389999999,14500 PLAYER 
-95.43896529999999,29.6344431,4100 WUTHERING HEIGHTS DR
-95.4336747,29.6158792,3800 GOULBURN DR
-95.433785,29.60817699999999,3800 ANDERSON RD
-95.43098379999999,29.6262931,13900 BUFFALO SPEEDWAY 
-95.4337369,29.6174217,3800 TIFFANY DR
-95.43896529999999,29.6344431,4100 WUTHERING HEIGHTS DR
-95.441127,29.61959179999999,14300 QUENTION DR
-95.44250249999999,29.6328806,4300 KNOTTY OAKS TRL
-95.34225599999999,29.61099399999999,4700 FUQUA ST
-95.44567909999999,29.6327252,13400 MELCHER DR
-95.4489918,29.6119061,4700 PINEBROOK LN
-95.42243479999999,29.629639,3100 KELLING DR
-95.4438528,29.6381792,13000 BRENTLAWN CT
-95.3409315,29.612126,4800 FUQUA ST
-95.36073329999999,29.6462578,4400 AIRPORT BLVD
-95.4424548,29.6314359,4300 EBBTIDE DR
-95.4336747,29.6158792,3800 GOULBURN DR
-95.36073329999999,29.6462578,4400 AIRPORT BLVD
-95.4387934,29.6187015,14400 WHITE HEATHER 
-95.4371821,29.6173836,4000 TIFFANY DR
-95.4353423,29.6262464,3900 RIPPLEBROOK DR
-95.44910379999999,29.6060496,4700 ANDERSON RD
-95.36411249999999,29.628745,4100 OREM DR
-95.4421615,29.6382102,13000 CHERTON CT
-95.4189627,29.630207,2900 STEELHEAD DR
-95.4952694,29.6236363,13900 HILLCROFT 
-95.4648868,29.60596979999999,15200 POST OAK RD
-95.4904766,29.6298043,6900 RIVER BLUFF DR
-95.4952694,29.6236363,13900 HILLCROFT 
-95.4595538,29.6436587,5200 SAN PABLO GARDENS DR
-95.4651677,29.6328802,5500 COASTAL WAY
-95.4739219,29.63024949999999,13400 NAT TURNER WAY
-95.4830083,29.597405,6600 LAUGHLIN DR
-95.49380769999999,29.6094686,15000 TIMBERLEA DR
-95.4474517,29.59060809999999,15900 CLARKE SPRINGS DR
-95.499595,29.6015088,15400 GATEVIEW LN
-95.4935594,29.6043393,6800 CHASEWOOD DR
-95.50468839999999,29.6034856,7700 SIGN 
-95.4719707,29.6023443,5900 ARTHINGTON AVE
-95.50468839999999,29.6034856,7700 SIGN 
-95.4930993,29.6032711,7100 BAHIA LN
-95.48724279999999,29.6033477,6700 INDIAN LAKE DR
-95.4697133,29.5994605,5700 MELANITE AVE
-95.44802299999999,29.5958741,15700 CLARKE SPRINGS DR
-95.4488609,29.59561099999999,4600 CALLERY CREEK DR
-95.45675299999999,29.5873108,4800 RAVEN RIDGE DR
-95.4700012,29.581517,5400 REGAL RIDGE LN
-95.48697930000002,29.7127924,6000 ELM ST
-95.47554410000001,29.710124,6500 CLAREWOOD OAK ESTATE LN
-95.4764129,29.7092868,6600 CHIMNEY ROCK RD
-95.4681835,29.7245479,5300 RICE AVE
-95.47845939999999,29.7023502,5600 BISSONNET ST
-95.49341059999999,29.71079069999999,6500 HILLCROFT 
-95.4868383,29.71646729999999,6000 GULFTON 
-95.4955784,29.7093327,6500 DUNLAP ST
-95.4956653,29.7079305,6600 DUNLAP ST
-95.48909359999999,29.7236996,5400 RAMPART 
-95.499285,29.71131,6700 SANDS POINT DR
-95.48440339999999,29.7242965,5400 RENWICK 
-95.4850363,29.7200726,5900 GLENMONT DR
-95.4909564,29.7103028,6500 ASHCROFT DR
-95.4826824,29.7165065,5800 GULFTON 
-95.4850363,29.7200726,5900 GLENMONT DR
-95.47729079999999,29.7121011,6300 CHIMNEY ROCK RD
-95.4956653,29.7079305,6600 DUNLAP ST
-95.48909359999999,29.7236996,5400 RAMPART 
-95.49341059999999,29.71079069999999,6500 HILLCROFT 
